index,Username,Title_Review,Rating_Review,Review,State,Type_traveler,Date_Travel,Attraction_id
12222,Maicy-Rodrigues,Feirinha dia de domingo!,40,"Visitem a praça no domingo, a partir das 09h começa uma feirinha enorme que se estende aos dois quarteirões da praça. Tem muito artesanato regional e comidas típicas, além de uma infinidade de coisas para se ver.","Belo Horizonte, MG",Couples,2015-08-01,9
12223,MartaSou,Mal cuidada,30,"Nessa praça fica o famoso teatro da paz, mas a praça está muito mal cuidada, com pessoas dormindo lá, o que faz com agente se sinta não muito confortável e até temeroso. Achei que ela deveria ser mais bem cuidada inclusive porque recebe muitos turistas em função do teatro.","Florianópolis, SC",Couples,2015-07-01,9
12225,Eliane T,Surpresa na caminhada,40,"Ficamos num hotel próximo à basílica, e estávamos indo a pé para o centro no domingo de manhã, quando nos deparamos com o evento na praça. Muito legal, muitas famílias, crianças, barracas de lembrancinhas, roupas, artesanato. Não esperávamos, foi um brinde.","São Paulo, SP",Couples,2015-07-01,9
12226,Lucas M,Uma das praças mais famosas de Belém,40,"Uma das praças mais movimentadas, principalmente aos domingos. Frequentada por familias, casais, ou pessoas que desejam passear, fazer compras nas feirinhas com diversos tipos de produtos. Excelente pra quem quer levar uma lembrança da cidade, pois tem várias opções de presentes baratos. Frequentemente acontecem shows abertos ao público na praça. No mês de junho acontece o arraial do pavulagem.","Belém, PA",Couples,2015-06-01,9
12227,Andreza R,Coração de Belém,40,"A praça é belíssima, aos domingos há uma feirinha de artesanato e  muitos belenenses vão curtir o dia por lá. Tem atrações musicais e eventos da Prefeitura. Merece alguns cuidados de  preservação, há muita pichação nos monumentos. Pela noite é bem esquisita, melhor evitar.","Japaratinga, AL",Couples,2015-05-01,9
12228,Mario Cezar A,aprazível,40,"essa praça está bem localizada. bastante central, é onde temos o belo Teatro da Paz. é bem arborizada. possui ponto de táxi e ônibus proximos. Aos domingos pela manhã, há uma feirinha bem pop, onde se vende artesanato e a culinária local. os preços são bons. Vale a visita.","São Lourenço da Mata, PE",Couples,2015-04-01,9
12229,Aldemir M,Espaço democratico,40,Uma praça que aos domingos recebe as famílias para um café da manhã área para crianças brincarem e com uma feira de artesanato local,"Belém, Para, Brazil",Couples,2015-04-01,9
12231,FrancineFavaro,Filial da 25 de Março,30,"A famosa feira da Pç da República parece uma filial da rua 25 de Março de SP, pouquíssimos artesanatos locais. A praça em si é ôtima, mal falta manutenção, os monumentos estão pixados e mal conservados","São Paulo, SP",Couples,2015-04-01,9
12232,Anna Karoline G,Artesanato,40,"Uma praça cuja principal atração é um feira de artesanato aos domingos.Ótimo pra comprar souvenirs (camisas temáticas, artesanato marajoara, sabonetes, bonequinhos de chumbo etc). As barraquinhas são estrategicamente organizadas ao redor da praça, e algumas dessas barracas vendem lanches higiênicos, gostosos, além de sucos de frutas típicas.","São Paulo, SP",Couples,2015-04-01,9
12233,Shirley Barbosa,Pra comprar souvenirs,30,"Fui no domingo, pra ver a feira mesmo. As calcadas ficam lotadas. De tudo se vende. Arte, comida, roupa, biju, boneco, sabonetes, tudo c a cara de Belem. Nao comprem lembrancinhas na Estacao das Docas, compre nesta feira. E tudo muito mais barato. Vale a pena ir.","Campina Grande, PB",Couples,2015-02-01,9
12236,LiuLeal,Aos domingos,30,"Vale uma visita aos domingos quando acontece uma feira de artesanato circundando toda a praça. Ali se pode comprar peças artesanais feitas em couro, palha, sementes, instrumentos musicais, e experimentar doces e bebidas típicas da gastronomia paraense. Tudo com um preço bem amigável. Além disso, das dez ao meio dia, ainda se pode ouvir e dançar ao som do verdadeiro carimbó, divertindo-se com as  bandas regionais que se apresentam em cima de um trio elétrico estacionado ali na praça.","Rio de Janeiro, RJ",Couples,2015-02-01,9
12238,Luiz34,Bela e Abandonada,30,"Mangueiras e palmeiras adornam esta bela praça que abriga estátuas, fontes, chalés e o belo Theatro da Paz no centro belenenese. Abandonada, suja e com o mato crescendo, merecia maior cuidado pela prefeitura local Uma Pena!",,Couples,2015-02-01,9
12239,Thiago09,Praça de Domingo,30,"Posso afirmar, sem dúvida que o melhor dia para passear pela praça é aos domingos, pois é nesse dia que nós podemos encontrar comidas, revistas, camisetas e tudo mais o que você possa imaginar. Ótima para passear com crianças, pois ela oferece um bom espaço para elas poderem brincar.","Fortaleza, CE",Couples,2014-12-01,9
12240,vitoriano_maria,familiar!,50,"Local lindo e agradável de ir com a família,crianças pequenas.Acompanhada de uma feirinha de artesanatos e comidas típicas.Super recomendo.","Manaus, AM",Couples,2014-09-01,9
12241,Rodrigo_Lameira,Passeio,50,"Linda praça, recém reformada tenho ótimas lembranças desta praça quando era pequeno. Praça ótima para levar as criaças e tirar muitas fotos.","Manaus, AM",Couples,2014-05-01,9
12242,ProgrameViagem.com,Horrível,20,"Poderia ser muito melhor, mas o local esta horrível, tomado por pessoas usando drogas. Sai de lá dois minutos após ter chegado.","Belo Horizonte, MG",Couples,2015-01-01,9
12243,danilofrseng,A segunda melhor praça de Belém,30,"Depois da praça Batista Campos, é a segunda melhor de Belém, apesar disso ainda tem vestígios de maus tratos e não me sinto muito seguro lá. Fica perto de uma das avenidas mais importantes de Belém, a presidente vargas...mas vale conhecer, até porque é de fácil acesso por ser bem central e ter o Teatro da Paz lá!","Rio de Janeiro, RJ",Couples,2014-12-01,9
12244,mesquitta2016,Local muito bom,40,"Adorei a praça da República. Tem vários restaurantes próximos, bons hotéis, uma feira aos domingos muito movimentada e lá também fica o imponente Teatro da Paz.","Uberlândia, MG",Couples,2014-08-01,9
12245,Armando M,"Excelente, de passagem obrigatória para quem passa um fds em belém",50,Muito legal essa praca pois além de ser bem localizada e vizinha a bons hotéis como o Hilton e o Gran Pará aos domingos ela oferece uma feirinha infinitamente diversificada com produtos tipo peculiares da regiao e até moeda e cédulas antigas além de telas pintadas por artistas da regiao,"Pelotas, RS",Couples,2014-08-01,9
12246,mrieper,Lugar bonito porém perigoso,20,"Uma praça antiga no centro de Belém, possui um museu e onde fica localizada o Theatro da Paz. Durante os domingos tem uma feirinha que é bem concorrida, com opções diversas de artesanato, comida, roupas, entre outros. Cuidado para não andar sozinho ou a noite, pois a praça é conhecida por ter trombadinhas (assaltantes de carteira).","Belém, PA",Couples,2014-02-01,9
12247,WALBER L,Cultura Viva,50,"Querem conhecer obras de um tempo que não volta? Visitem a Praça da República, cravada no centro de Belém.","Santarém, PA",Couples,2014-06-01,9
12248,Rodrigo Carvalho,A feirinha do domingo é parada obrigatória,40,"Se você for à Belém, não pode deixar de ir na feirinha no domingo. Lá é um bom local para comprar lembranças do passeio! Aproveite e faça a visita guiada do Teatro da Paz que fica na praça.",,Couples,2014-06-01,9
12249,Emanuelle L,Ótima para passeios aos domingos.,40,"É, com certeza, uma das melhores praças de Belém, ótima para fazer passeios, especialmente  aos domingos pela parte da manhã, pois possui uma feirinha que tem uma diversidade de coisas a venda, sempre se encontra algumas atrações alternativas e vendas de comidas típicas. Nela há o Teatro da Paz, famoso por sua belíssima arquitetura. Vale a pena dar uma conferida!","Belém, PA",Couples,2014-06-01,9
12250,Ineswagner,Lotada de gente,50,"No domingo de manhã parece uma festa. Muitas barracas de comida, de artesanato, de coco. Apresentações de bandas, piquenique. Muitas famílias. Bonito de se ver.","Brasília, DF",Couples,2014-06-01,9
12251,Sergio Zampieri,Atenas em pequena escala,50,"A praça reproduz um cenário da Atenas antiga, com edificações que lembram a capital da Grécia. A praça é grande, e aos domingos tem um super feira, mas que mais parece um ""Paraguai"". Cuidado, mas muito cuidado com as suas coisas.","Évora, Portugal",Couples,2014-05-01,9
12252,Elizeu_C_Marques,Passeio romântico,50,Uma praça excelente para passear de mão dadas com a pessoa amada e apreciar os monumentos históricos.Curtir uma brisa e apreciar as comidas típicas da feira que ocorre aos domingos.,"Niterói, RJ",Couples,2014-05-01,9
12253,ANA MARIA L,Aos domingos tem feira de artesanato,30,"A feira que acontece todos os domingos, a partir das 9:00 h tem muito artesanato, mas também tem muitas coisas de camelôs. Se você quiser comprar artigos da cerâmica Marajoara, aconselho ir até Icoaraci - cidade vizinha à Belém, onde vc encontrará cerâmicas com preços pela metade.","Montes Claros, MG",Couples,2014-05-01,9
12254,Luciano J,Praça bonita,30,"Bonita mas mal cuidada, lá se encontra o teatro da paz e aos domingos tem uma feira com artesanato e pirataria. vale pelo teatro.","Belo Horizonte, MG",Couples,2014-04-01,9
12255,FTurci,manutençao precária,40,belém fascina como um todo pelas ruas e praças e essa em particular é bem interessante. apenas precisa de um cuidado maior tanto com o entorno como com o verde que preserva,"São Paulo, SP",Couples,2014-05-01,9
12256,LauroIQ,Patrimônio!,30,"Patrimônio super rico! Com vários tipos de atrações, teatros (não só o da Paz), e num ponto bem central da cidade. O único senão fica pela insegurança à noite, relatada pelos moradores.","Porto Alegre, RS",Couples,2013-10-01,9
12258,Jose P V,Passeio com artesanato e cultura,40,"Muito se pode observar passeando pela praça, além dos turistas de todas as partes, observa-se a tipicidade do povo paraense, suas comidas, artesanato e sua alegria na musica, que sempre é encontrada em algum canto da praça. Vale a pena comprar algo simples, souvenir típico e acessível de preço.","Sao Paulo, Brazil",Couples,2014-04-01,9
12259,zerorezende,Domingo divertido,50,"Nada mais gostoso que tomar um chopp no domingo de manhã e curtir o lugar, muita sombra e um barzinho bacana demais perto do teatro, recomendo, tem muitas atratividades na praça.","Huaraz, Peru",Couples,2014-04-01,9
12260,BrunoLima2014,Pedacinho de Belém,40,"Bom local para conhecer e entrar em contato com um pedaço da cultura paraense, principalmente quando existem apresentações culturais por lá. É um local legal para passear com filhos e família.","Ananindeua, PA",Couples,2013-06-01,9
12261,Maria Elisa S,As praças de Belém são lindas,40,"Essa é uma praça muito antiga, junto ao Teatro da Paz. Tem um monumento, pasmem, à democracia. Nesse lugar ocorrem muitas manifestações, políticas, religiosas, e também ocorre uma feirinha de artesanato. Perto do teatro há um pequeno quioske antigo, onde vendem bebidas e salgados.","Porto Alegre, RS",Couples,2013-05-01,9
12265,Fabio P,Feira de Domingo.,40,"Ótima opção para passear e ver artesanato e curiosidades de Belém. A praça é bonita. Muitas árvores. Muitas pessoas aproveitando para comprar artesanato, presentes e lembranças. Não deixe de assitir a apresentação de capoeira.","Macapá, AP",Couples,2014-02-01,9
12266,Margareth V,Lugar maravilhoso,50,"Sempre que vou em Belém do ´Pará, não deixo de ir à Praça da República aos Domingos, pois lá vc pode relaxar durante o dia todo, pode se entreter vendo coisas como: artesanato, roupas, pessoas bonitas e felizes, animais (cães) lindos passseando com seus donos e outros esperando para serem adotados, crianças brincando, comidas típicas,(do café ao lanche)","Macapá, AP",Couples,2014-02-01,9
12267,Liana Mara F,razoável,30,A praça precisa estar melhor estruturada principalmente para o período do Círio. Mais guias turísticos para orientar os visitantes.,"Paço do Lumiar, MA",Couples,2013-10-01,9
12268,LarissaFeio,Bom passeio,40,"A praça da república é bem ampla, arborizada, local excelente para caminhada ou passeio. Aos domingos funciona uma feirinha de artesanato local, vale a pena conferir.","Laranjeiras do Sul, PR",Couples,2013-12-01,9
12269,Professor Fogg (Marcos Araújo),Feirinha bem legal,50,Acordar cedo e dar uma volta na feirinha de domingo é um passeio típico da cidade de Belém. Muita gente passeando e muita bugiganga. Gostaria de ter visto mais artesanato da região.,"Pedro Leopoldo, MG",Couples,2014-01-01,9
12270,diego_catunda,Praça bonita.,30,"A praça em sim é muito bonita. Problema é que de noite é um verdadeiro reduto de prostituição, sendo até um pouco perigosa, mesmo tendo um posto 24 horas da guarda municipal. Vale a pena frequentá-la nos domingos, quando acontece uma feira local.","Belém, PA",Couples,2013-12-01,9
12271,Rutiele S,"Bonita, porém abandonada",30,"Uma praça que poderia ser bem mais conservada e segura, e que a cada vez que vou a Belém vejo um descaso maior. Apesar disso, os monumentos que nos remetem à história da cidade conservam sua beleza.","Parnaíba, PI",Couples,2014-01-01,9
