,Name,Rating_attaction,Username,Title_Review,Rating_Review,Review,Date,State,Type_traveler
11950,Praça da República,40,elisapucaia,Ótima opção de passeio,40,Excelente local para passear em família. Aos domingos tem a feirinha com grande variedade de barracas. Ideal para todas as idades., abril de 2016,,Families
11951,Praça da República,40,MaisaViana6,Praça  da República ,40,A Praça e grande porem esta sendo reformada possui muitos monumentos históricos que marcaram a história da cidade...., maio de 2016,,Families
11952,Praça da República,40,phsiqueira,Domingo de feira,40,Aos domingos podemos visitar a Praça com inúmeras barraquinhas onde se vende principalmente artesanato local. Bem bacana!, abril de 2016,,Families
11953,Praça da República,40,Pedro M,Passeio ao ar livre,40,"A praça e do tempo da era da extração de látex na amazônia, possui estilo europeu, bem  arborizada e também lá se localiza o teatro da paz, que demanda uma visita única. A praça da brepublica fica bem localizada, seja do centro comercial da cidade ou do próprio shopping patio Belém. No domingo possui uma feira que pode ser encontrado desde bombom regional, a artesanatos, brinquedos, roupas, e de tudo um pouco. As famílias levam seus filhos para passarem e brincarem, as vezes tem rodas de carimbo, ou capoeira, show de artistas regionais.", maio de 2016,"Belém, PA",Families
11954,Praça da República,40,fctgambiental,linda praça,50,"recomendo ir aos domingos visitar a famos feira do artesanato e comprar varias lembrançinhas aos seus familiares, otimo lugar para um passeio familiar", maio de 2016,"Tucuruí, PA",Families
11955,Praça da República,40,Maria da Gloria A,"""Central""",40,Como a Pousada ficava perto da Praça estávamos sempre andando nela. Muitas árvores e sempre tem gente indo e vindo., agosto de 2015,"Salvador, BA",Families
11956,Praça da República,40,_vana_machado_,Linda,50,"Muito boa para passear em família e conhecer a culinária paraense. Recomendável, mas sempre com atenção.", junho de 2015,"Macapá, AP",Families
11957,Praça da República,40,Daniela L,Local de passagem,30,A praça está abandonada e é um local de passagem para que vai para o terminal hidroviário ou o complexo turístico ver-o-rio., maio de 2016,"Santo André, SP",Families
11958,Praça da República,40,Ruan R,Linda!,50,"Amo demais essa praça. Ela carrega muito da riqueza da cidade de Belém, além de ser uma praça enorme bem no centro da cidade, ela abriga o Teatro da Paz e outras construções importantes, e é cercada por corredores de Mangueiras, tudo isso típico de Belém.", dezembro de 2015,"Belém, PA",Families
11959,Praça da República,40,Ana L,Passeios turísticos ,50,"Praça é ótima tem várias barracas com objetos pra venda regional, muito interessante passeios com a família é perfeito.", janeiro de 2016,Estado do Rio de Janeiro,Families
11960,Praça da República,40,José Fernando B,a praça das mangueiras,50,Lugar muito arborizado e de muita limpeza e tranquilidade durante o dia. A noite como em outras cidades deve-se ter precaução nos entornos mas é um lugar recomendado á visitação quando em Belém.., junho de 2015,"Belém, PA",Families
11961,Praça da República,40,Wesley R,República ,50,Passar uma manhã de domingo nesta praça é uma ótima opção de lazer para você e sua família. Você pode apreciar as comidas típicas paraenses e também aproveitar para levar lembrancinhas da cidade., maio de 2016,,Families
11962,Praça da República,40,Lenilson Albuquerque,Praça linda.,50,"Praça linda e perfeita para um passeio a qualquer hora.Muitas árvores, obras do século passado, um calçadão bem largo.Passeio obrigatório aos domingos na feirinha.", abril de 2016,,Families
11963,Praça da República,40,Geizon D,Bom para um passeio descompromissado,40,"Bem localizada, a Praça da República é um ótimo local para um passeio a dois. Há todo o tipo de comércio em seu entorno. A partir de ABR/2016, passou a contar com uma estação do Projeto Bike Belém, provendo mais uma facilidade ao visitante: o passeio de bike alugada.Para quem vai de carro, a região é de difícil estacionamento.", abril de 2016,"Serra, ES",Families
11964,Praça da República,40,ariannep535,Praça de muito verde e mangueiras,40,"esta praça encontra-se no centro de Belém, aos domingos, há varias atrações a céu aberto e tbm barracas vendendo objetos da cultura paraense e tbm comidas típicas, passeio familiar... hj ela encontra-se com seus coretos em obra, o q dificulta o bom visual e apreciação da mesma.", fevereiro de 2016,"Belém, PA",Families
11965,Praça da República,40,douglasd142,"Em fevereiro, estava em reforma.",30,"Um ponto de referência na cidade. Mas, estava em reforma. A cidade possui inúmeras outras praças com exemplares da vegetação típica amazônica. O negócio é andar e descobrir. Todas muito bonitas.", fevereiro de 2016,"Belém, PA",Families
11966,Praça da República,40,GadelhaFred,Vale a Visita,40,"Uma praça bem arborizada, e quem em seu coração guarda o Teatro da Paz, construção símbolo da Belle Epoque, e aos domingos pela manhã na calçada pra praça tem a feirinha popular, também tem produtos regionais. Sempre atento ao seu redor é um passeio muito agradável.", fevereiro de 2016,,Families
11967,Praça da República,40,Ives S,Excelente passeio aos domingos,50,"Praça no centro de Belém, onde você pode apreciar o belo Theatro da Paz e o tomar um Cerpinha (cerveja) gelada no Bar do Parque.Na pra há muito espaço para crianças correrem e se divertir.Recomendamos a visita no domingo pela manhã, onde a praça de transforma num ótimo ponto de encontro de muitas pessoas e funciona uma feira de artesanato e comidas típicas. E algumas vezes shows com artistas da terra.", abril de 2016,,Families
11968,Praça da República,40,Rnssouza,"Espaço em condições normais, muito bonito, porém em obras!",30,"O espaço urbano, muito agradável de visitar.No entanto está passando por reformas que maduram alguns meses.Transformando um local ideal para passeios em inseguro durante a semana.Único período ainda recomendável é aos domingos pela manhã .", abril de 2016,Belem,Families
11969,Praça da República,40,Victor M,belissima,50,"a maior praça de belem, é tao grande que se perde no horizonte, sua grandeza é proporcional a sua beleza, vale muito ir curtir com a familia aos finais de semana ou ate mesmo uma ativade fisica durante a semana. sem duvidas um ótimo passeio e uma bela vista no meio da cidade", março de 2016,"Belém, PA",Families
11970,Praça da República,40,ssilviamc,Domingo é bom demais,30,"òtima para passear aos domingos, levar a criançada pra correr um pouco e aproveitar a feirinha, mas não acho segura durante a semana.", abril de 2016,"Belém, PA",Families
11971,Praça da República,40,Emílio,"Um agradável passeio aos domingos, mas, infelizmente, um local inseguro ao longo da semana!!!",30,"Sozinho ou acompanhado, um passeio aos domingos à praça da república e à ""feirinha"" que  nela se instala nesse dia é sempre um bom programa; infelizmente, apesar da beleza da praça, dos seus coretos, etc., ao longo da semana, não transmite segurança aos transeuntes e aos seus frequentadores...", outubro de 2015,"Belém, PA",Families
11972,Praça da República,40,jamerson s,Abandonada!,10,"Já foi um dos pontos turístico mais visitados de Belém, era uma belíssima praça contando com um teatro em seu território, hoje está mal cuidada e abandona pelos governantes.", maio de 2015,"Belém, PA",Families
11973,Praça da República,40,Leonardo B,maravilhosa,50,"um ótimo espaço para a família e os amigos. aos domingos podemos ver uma variedade de atraçõesnos meses de junho e julho, temos o animado e famoso arrastão  do pavulagem.", junho de 2015,"Belém, PA",Families
11974,Praça da República,40,Roberto L,praça grande e movimentada,30,Praça grande e movimentada. Tem feira de artesanato aos domingos. Vale a pena conhecer. Muita gente passeia com seus cachorros também., março de 2016,"Ananindeua, PA",Families
11975,Praça da República,40,susicristal85,passeio,30,"aos domingos conta com a feirinha e atrações culturais, boa opção para artesanato, passeio com a família e amigos", janeiro de 2016,"Belém, PA",Families
11976,Praça da República,40,ulissesecheverria,praca da republica,30,"excelente local para passear no domingo pela manha lá voce pode encontrar uma variedade de comidas e lanches, bolos, salgados, minguaus, sucos das frutas regionais, lugar super arborizado.", fevereiro de 2016,"Belém, PA",Families
11977,Praça da República,40,Valter Costa S,a mais bela praça de belem,50,no domingo a praça da republica reune artesanato arte comidas belos coretos arquitetura geniais o teatro da paz e uma atração imperdivel  fica na praça AS mangueiras fazem sobras maravilhosas convite a sorvete da caru experimente pedir o sdabor açai, julho de 2015,,Families
11978,Praça da República,40,Nayrasouza,Praça histórica de Belém,40,"A praça da República é um ótimo local para quem gosta de ter contato com a natureza. É ótimo para fazer exercicios físicos ao ar livre, para as crianças brincarem e passear no final da tarde. Aos domingos, tem uma feirinha de artesanato local, além de vender lanches com comidas tipicas tambem.", março de 2016,"Belém, PA",Families
11979,Praça da República,40,Kanoronha,Agradavel,50,"lugar muito bom para pratica de esportes, passeios, muito bonito e ótimo para tomar uma agua de coco.", fevereiro de 2016,"Belém, PA",Families
11980,Praça da República,40,Simone S,boinita,40,"Muito bom para passear a tarde com criancas e amigos e ter aquela conversa,pois hoje esta praca ja esta muito perigosa", setembro de 2015,"Manaus, AM",Families
11981,Praça da República,40,EDIMAR C,LINDA PRAÇA,40,"Lugar muito bonito, estive lá e confirmei que vale a pena dar uma voltinha e verificar e também fotografar. recomendo.", março de 2016,"Rio de Janeiro, RJ",Families
11982,Praça da República,40,Renata Z,Praçalinda e ampla com feira de artesanato aos finais de semana,40,"Adoramos ver o movimento da Praça da sacada do hotel. Havia crianças brincando e jovens fazendo ""parkour"".", janeiro de 2016,"Santana de Parnaíba, SP",Families
11983,Praça da República,40,Camila  S,Domingo,50,"Muito bom pra passear nos domingos na praça da república, várias atrações culturais, artesanato, pinturas, comidas, muito bom.", setembro de 2015,Belém,Families
11984,Praça da República,40,barbaracereja,Praça muito bonita,50,"ótima para passear com amigos e familiares, ambiente tranquilo e agradável. Foi muito bom passear por lá.", julho de 2015,"Macapá, AP",Families
11985,Praça da República,40,GeisaBorges,Bom lugar.. ,30,"Muito boa para passear com a família aos domingos nas feirinhas e diversas opções para a família.. No entanto, precisa ser mais cuidada pela prefeitura, pois além de ser uma praça que já foi muito linda ela também contém parte da história do Estado.", janeiro de 2016,"Ananindeua, PA",Families
11986,Praça da República,40,NATANAEL B,"Muito bonita, mas perigosa",50,"bom para passear e bater belissimas fotos, mas, muito cuidado com umas crianças crescidas que gostam de tirar dinheiro dos outros! Geralmente do fim da tarde pra noite", setembro de 2015,"São José dos Campos, SP",Families
11987,Praça da República,40,KeithMorata,Interessante,40,"O museu pe bonito, suntuoso...Do lado de fora tem manifestações culturais, como uma banda de música caribenha estava se apresentando e uns moradores muito engraçados dançando...uma farra.Tem uma enorme feira de artesanato na praça aos domingos.Vela a visita.", março de 2016,,Families
11988,Praça da República,40,Rafaela Gutierres,Linda,50,Lembro muito dela pois foi onde eu sempre ia quando era pequena lá tem um coreto muito bonito. É uma pena não ter visto pois estava sendo reformado., janeiro de 2016,"Cacoal, RO",Families
11989,Praça da República,40,Jose Ribamar C,Muito bonita e espaçosa,50,"A praça fica localizada na parte central de Belem, onde o Teatro da Paz esbanja sua beleza arquitetônica e a Praça cercada de mangueiras gigantes, hoteis, e o comércio em suas cercanias, ao lado da Praça fica a grande Av. Getúlio Vargas, onde fica os hoteis principais da cidade. Tem também estátuas ao longo da mesma.", abril de 2015,"Belém, PA",Families
11990,Praça da República,40,MCSC1506,Belém é portal de entrada na amazônia,40,"Esta praça, que já foi considerada umas das mais belas do brasil, é uma atração boa e barata tanto para o turista quanto para o visitante local. Rodeada por lindas mangueiras e belas passarelas, também abriga um dos mais belos e imponentes teatros do brasil, Teatro da Paz. Aos domingos reunem-se artistas das mais diversas formações, artesões expondo seus produtos e, em geral, música ao vivo nos coretos. è bom também saborear um pouco da culinária local nas diversas barraquinhas lá instaladas.", março de 2015,"Belém, PA",Families
